date,version,sites
2024-08-05T07:02:52Z,"8.2",173
2024-08-05T07:02:52Z,"8.3",19
2024-08-06T09:56:33Z,"4.4",1003
2024-08-06T09:56:33Z,"5.1",603
2024-08-06T09:56:33Z,"5.2",64
2024-08-06T09:56:33Z,"5.3",45
2024-08-06T09:56:33Z,"5.4",133
2024-08-06T09:56:33Z,"5.5",243
2024-08-06T09:56:33Z,"5.6",451
2024-08-06T09:56:33Z,"7.0",53
2024-08-06T09:56:33Z,"7.1",29
2024-08-06T09:56:33Z,"7.2",114
2024-08-06T09:56:33Z,"7.3",95
2024-08-06T09:56:33Z,"7.4",636
2024-08-06T09:56:33Z,"8.0",97
2024-08-06T09:56:33Z,"8.1",233
2024-08-06T09:56:33Z,"8.2",169
2024-08-06T09:56:33Z,"8.3",20
2024-08-07T05:08:16Z,"4.4",1003
2024-08-07T05:08:16Z,"5.1",603
2024-08-07T05:08:16Z,"5.2",64
2024-08-07T05:08:16Z,"5.3",45
2024-08-07T05:08:16Z,"5.4",133
2024-08-07T05:08:16Z,"5.5",243
2024-08-07T05:08:16Z,"5.6",451
2024-08-07T05:08:16Z,"7.0",53
2024-08-07T05:08:16Z,"7.1",29
2024-08-07T05:08:16Z,"7.2",114
2024-08-07T05:08:16Z,"7.3",95
2024-08-07T05:08:16Z,"7.4",635
2024-08-07T05:08:16Z,"8.0",97
2024-08-07T05:08:16Z,"8.1",232
2024-08-07T05:08:16Z,"8.2",169
2024-08-07T05:08:16Z,"8.3",20
2024-08-07T05:12:51Z,"4.4",992
2024-08-07T05:12:51Z,"5.1",588
2024-08-07T05:12:51Z,"5.2",64
2024-08-07T05:12:51Z,"5.3",44
2024-08-07T05:12:51Z,"5.4",133
2024-08-07T05:12:51Z,"5.5",244
2024-08-07T05:12:51Z,"5.6",455
2024-08-07T05:12:51Z,"7.0",54
2024-08-07T05:12:51Z,"7.1",29
2024-08-07T05:12:51Z,"7.2",112
2024-08-07T05:12:51Z,"7.3",94
2024-08-07T05:12:51Z,"7.4",634
2024-08-07T05:12:51Z,"8.0",97
2024-08-07T05:12:51Z,"8.1",232
2024-08-07T05:12:51Z,"8.2",169
2024-08-07T05:12:51Z,"8.3",20
2024-08-08T08:21:10Z,"4.4",983
2024-08-08T08:21:10Z,"5.1",616
2024-08-08T08:21:10Z,"5.2",64
2024-08-08T08:21:10Z,"5.3",44
2024-08-08T08:21:10Z,"5.4",132
2024-08-08T08:21:10Z,"5.5",244
2024-08-08T08:21:10Z,"5.6",450
2024-08-08T08:21:10Z,"7.0",54
2024-08-08T08:21:10Z,"7.1",29
2024-08-08T08:21:10Z,"7.2",112
2024-08-08T08:21:10Z,"7.3",96
2024-08-08T08:21:10Z,"7.4",633
2024-08-08T08:21:10Z,"8.0",97
2024-08-08T08:21:10Z,"8.1",232
2024-08-08T08:21:10Z,"8.2",168
2024-08-08T08:21:10Z,"8.3",20
2024-08-09T06:03:29Z,"4.4",967
2024-08-09T06:03:29Z,"5.1",620
2024-08-09T06:03:29Z,"5.2",64
2024-08-09T06:03:29Z,"5.3",45
2024-08-09T06:03:29Z,"5.4",130
2024-08-09T06:03:29Z,"5.5",244
2024-08-09T06:03:29Z,"5.6",444
2024-08-09T06:03:29Z,"7.0",54
2024-08-09T06:03:29Z,"7.1",29
2024-08-09T06:03:29Z,"7.2",114
2024-08-09T06:03:29Z,"7.3",96
2024-08-09T06:03:29Z,"7.4",631
2024-08-09T06:03:29Z,"8.0",98
2024-08-09T06:03:29Z,"8.1",233
2024-08-09T06:03:29Z,"8.2",168
2024-08-09T06:03:29Z,"8.3",19
2024-08-10T08:55:53Z,"4.4",951
2024-08-10T08:55:53Z,"5.1",588
2024-08-10T08:55:53Z,"5.2",64
2024-08-10T08:55:53Z,"5.3",45
2024-08-10T08:55:53Z,"5.4",130
2024-08-10T08:55:53Z,"5.5",244
2024-08-10T08:55:53Z,"5.6",447
2024-08-10T08:55:53Z,"7.0",54
2024-08-10T08:55:53Z,"7.1",25
2024-08-10T08:55:53Z,"7.2",115
2024-08-10T08:55:53Z,"7.3",96
2024-08-10T08:55:53Z,"7.4",631
2024-08-10T08:55:53Z,"8.0",97
2024-08-10T08:55:53Z,"8.1",231
2024-08-10T08:55:53Z,"8.2",169
2024-08-10T08:55:53Z,"8.3",21
2024-08-11T07:55:30Z,"4.4",977
2024-08-11T07:55:30Z,"5.1",614
2024-08-11T07:55:30Z,"5.2",63
2024-08-11T07:55:30Z,"5.3",43
2024-08-11T07:55:30Z,"5.4",133
2024-08-11T07:55:30Z,"5.5",243
2024-08-11T07:55:30Z,"5.6",450
2024-08-11T07:55:30Z,"7.0",54
2024-08-11T07:55:30Z,"7.1",27
2024-08-11T07:55:30Z,"7.2",115
2024-08-11T07:55:30Z,"7.3",96
2024-08-11T07:55:30Z,"7.4",633
2024-08-11T07:55:30Z,"8.0",98
2024-08-11T07:55:30Z,"8.1",232
2024-08-11T07:55:30Z,"8.2",168
2024-08-11T07:55:30Z,"8.3",21
2024-08-12T05:23:14Z,"4.4",986
2024-08-12T05:23:14Z,"5.1",629
2024-08-12T05:23:14Z,"5.2",63
2024-08-12T05:23:14Z,"5.3",43
2024-08-12T05:23:14Z,"5.4",133
2024-08-12T05:23:14Z,"5.5",243
2024-08-12T05:23:14Z,"5.6",446
2024-08-12T05:23:14Z,"7.0",53
2024-08-12T05:23:14Z,"7.1",29
2024-08-12T05:23:14Z,"7.2",114
2024-08-12T05:23:14Z,"7.3",94
2024-08-12T05:23:14Z,"7.4",633
2024-08-12T05:23:14Z,"8.0",99
2024-08-12T05:23:14Z,"8.1",230
2024-08-12T05:23:14Z,"8.2",164
2024-08-12T05:23:14Z,"8.3",21
2024-08-13T05:37:14Z,"4.4",974
2024-08-13T05:37:14Z,"5.1",630
2024-08-13T05:37:14Z,"5.2",63
2024-08-13T05:37:14Z,"5.3",43
2024-08-13T05:37:14Z,"5.4",132
2024-08-13T05:37:14Z,"5.5",244
2024-08-13T05:37:14Z,"5.6",442
2024-08-13T05:37:14Z,"7.0",53
2024-08-13T05:37:14Z,"7.1",29
2024-08-13T05:37:14Z,"7.2",114
2024-08-13T05:37:14Z,"7.3",94
2024-08-13T05:37:14Z,"7.4",633
